game_id,game,config,time_budget_s,max_nodes,max_entries,agent_first,agent_second,winner,plies,end_reason,seed,workers
ataxx.easy.heuristic-alpha_beta.t16,ataxx,easy,2.0,50000,200000,heuristic,alpha_beta,second,74,board_full,17453988843057305181,1
ataxx.easy.alpha_beta-heuristic.t16,ataxx,easy,2.0,50000,200000,alpha_beta,heuristic,first,82,board_full,5956114982505935879,1
ataxx.easy.heuristic-mcts.t16,ataxx,easy,2.0,50000,200000,heuristic,mcts,first,91,board_full,7480500941123941091,1
ataxx.easy.mcts-heuristic.t16,ataxx,easy,2.0,50000,200000,mcts,heuristic,first,77,board_full,12072465838968825799,1
ataxx.easy.alpha_beta-mcts.t16,ataxx,easy,2.0,50000,200000,alpha_beta,mcts,first,75,board_full,13322611503223039232,1
ataxx.easy.mcts-alpha_beta.t16,ataxx,easy,2.0,50000,200000,mcts,alpha_beta,second,72,board_full,5640536413212097306,1
ataxx.main.random-heuristic.t16,ataxx,main,0.5,50000,200000,random,heuristic,second,10,eliminated,10471340610264316319,1
ataxx.main.heuristic-random.t16,ataxx,main,0.5,50000,200000,heuristic,random,first,15,eliminated,5971474578086528417,1
ataxx.main.random-alpha_beta.t16,ataxx,main,0.5,50000,200000,random,alpha_beta,second,14,eliminated,491709153944252867,1
ataxx.main.alpha_beta-random.t16,ataxx,main,0.5,50000,200000,alpha_beta,random,first,7,eliminated,9442584222197130118,1
ataxx.main.random-mcts.t16,ataxx,main,0.5,50000,200000,random,mcts,second,16,eliminated,10078469757884808385,1
ataxx.main.mcts-random.t16,ataxx,main,0.5,50000,200000,mcts,random,first,5,eliminated,3140370820622656882,1
ataxx.main.heuristic-alpha_beta.t16,ataxx,main,0.5,50000,200000,heuristic,alpha_beta,second,82,board_full,13006060961883442564,1
ataxx.main.alpha_beta-heuristic.t16,ataxx,main,0.5,50000,200000,alpha_beta,heuristic,first,72,board_full,9298782205821775180,1
ataxx.main.heuristic-mcts.t16,ataxx,main,0.5,50000,200000,heuristic,mcts,first,79,board_full,17233652272254628784,1
ataxx.main.mcts-heuristic.t16,ataxx,main,0.5,50000,200000,mcts,heuristic,second,75,board_full,16824960810964108470,1
ataxx.main.alpha_beta-mcts.t16,ataxx,main,0.5,50000,200000,alpha_beta,mcts,first,21,eliminated,1679112640192513812,1
ataxx.main.mcts-alpha_beta.t16,ataxx,main,0.5,50000,200000,mcts,alpha_beta,second,78,board_full,12844508138633467385,1
ataxx.hard.random-heuristic.t16,ataxx,hard,0.1,50000,200000,random,heuristic,second,14,eliminated,5260708881641064079,1
ataxx.hard.heuristic-random.t16,ataxx,hard,0.1,50000,200000,heuristic,random,first,7,eliminated,5418801226888513499,1
ataxx.hard.random-alpha_beta.t16,ataxx,hard,0.1,50000,200000,random,alpha_beta,second,6,eliminated,10141077068257843843,1
ataxx.hard.alpha_beta-random.t16,ataxx,hard,0.1,50000,200000,alpha_beta,random,first,7,eliminated,1787383727635127088,1
ataxx.hard.random-mcts.t16,ataxx,hard,0.1,50000,200000,random,mcts,second,10,eliminated,2883439366835855551,1
ataxx.hard.mcts-random.t16,ataxx,hard,0.1,50000,200000,mcts,random,first,9,eliminated,13581491677997325448,1
ataxx.hard.heuristic-alpha_beta.t16,ataxx,hard,0.1,50000,200000,heuristic,alpha_beta,second,84,board_full,3550857368739945314,1
ataxx.hard.alpha_beta-heuristic.t16,ataxx,hard,0.1,50000,200000,alpha_beta,heuristic,first,17,eliminated,9538364314319343107,1
ataxx.hard.heuristic-mcts.t16,ataxx,hard,0.1,50000,200000,heuristic,mcts,first,21,eliminated,1361199877306641867,1
ataxx.hard.mcts-heuristic.t16,ataxx,hard,0.1,50000,200000,mcts,heuristic,second,76,board_full,4917994520206800159,1
ataxx.hard.alpha_beta-mcts.t16,ataxx,hard,0.1,50000,200000,alpha_beta,mcts,first,17,eliminated,8501706181998568426,1
ataxx.hard.mcts-alpha_beta.t16,ataxx,hard,0.1,50000,200000,mcts,alpha_beta,second,24,eliminated,3047914530289299926,1
isolation.easy.random-heuristic.t17,isolation,easy,0.5,50000,200000,random,heuristic,second,16,no_moves,11080158171054644309,1
isolation.easy.heuristic-random.t17,isolation,easy,0.5,50000,200000,heuristic,random,first,15,no_moves,4923373286623470205,1
isolation.easy.random-alpha_beta.t17,isolation,easy,0.5,50000,200000,random,alpha_beta,second,10,no_moves,12127725486646770248,1
isolation.easy.alpha_beta-random.t17,isolation,easy,0.5,50000,200000,alpha_beta,random,first,13,no_moves,13780668501344410592,1
isolation.easy.random-mcts.t17,isolation,easy,0.5,50000,200000,random,mcts,second,12,no_moves,14228859643320962686,1
isolation.easy.mcts-random.t17,isolation,easy,0.5,50000,200000,mcts,random,first,13,no_moves,1329485365828771641,1
isolation.easy.heuristic-alpha_beta.t17,isolation,easy,0.5,50000,200000,heuristic,alpha_beta,second,14,no_moves,1785541389389858246,1
isolation.easy.alpha_beta-heuristic.t17,isolation,easy,0.5,50000,200000,alpha_beta,heuristic,first,9,no_moves,2866187661495839715,1
isolation.easy.heuristic-mcts.t17,isolation,easy,0.5,50000,200000,heuristic,mcts,second,16,no_moves,16752211835313871367,1
isolation.easy.mcts-heuristic.t17,isolation,easy,0.5,50000,200000,mcts,heuristic,second,20,no_moves,9491987871438636996,1
isolation.easy.alpha_beta-mcts.t17,isolation,easy,0.5,50000,200000,alpha_beta,mcts,first,13,no_moves,13990030943992108393,1
isolation.easy.mcts-alpha_beta.t17,isolation,easy,0.5,50000,200000,mcts,alpha_beta,first,19,no_moves,7426036791706336363,1
isolation.main.random-heuristic.t17,isolation,main,0.1,50000,200000,random,heuristic,second,16,no_moves,759098082212389548,1
isolation.main.heuristic-random.t17,isolation,main,0.1,50000,200000,heuristic,random,first,11,no_moves,16209451692489887232,1
isolation.main.random-alpha_beta.t17,isolation,main,0.1,50000,200000,random,alpha_beta,second,6,no_moves,3290699200145070820,1
isolation.main.alpha_beta-random.t17,isolation,main,0.1,50000,200000,alpha_beta,random,first,13,no_moves,11757356389112021924,1
isolation.main.random-mcts.t17,isolation,main,0.1,50000,200000,random,mcts,second,18,no_moves,2416921374769748466,1
isolation.main.mcts-random.t17,isolation,main,0.1,50000,200000,mcts,random,first,9,no_moves,13260084499364732982,1
isolation.main.heuristic-alpha_beta.t17,isolation,main,0.1,50000,200000,heuristic,alpha_beta,second,14,no_moves,16106225585267265022,1
isolation.main.alpha_beta-heuristic.t17,isolation,main,0.1,50000,200000,alpha_beta,heuristic,first,9,no_moves,7672694704230816681,1
isolation.main.heuristic-mcts.t17,isolation,main,0.1,50000,200000,heuristic,mcts,second,16,no_moves,15634510958059982218,1
isolation.main.mcts-heuristic.t17,isolation,main,0.1,50000,200000,mcts,heuristic,first,9,no_moves,8149993391620030919,1
isolation.main.alpha_beta-mcts.t17,isolation,main,0.1,50000,200000,alpha_beta,mcts,first,11,no_moves,6538039171173266702,1
isolation.main.mcts-alpha_beta.t17,isolation,main,0.1,50000,200000,mcts,alpha_beta,second,22,no_moves,2470908925502046701,1
isolation.hard.random-heuristic.t17,isolation,hard,0.02,50000,200000,random,heuristic,second,18,no_moves,10409274980283418386,1
isolation.hard.heuristic-random.t17,isolation,hard,0.02,50000,200000,heuristic,random,first,15,no_moves,4499171766116344870,1
isolation.hard.random-alpha_beta.t17,isolation,hard,0.02,50000,200000,random,alpha_beta,second,12,no_moves,12208611895704865448,1
isolation.hard.alpha_beta-random.t17,isolation,hard,0.02,50000,200000,alpha_beta,random,first,13,no_moves,6775882773732795747,1
isolation.hard.random-mcts.t17,isolation,hard,0.02,50000,200000,random,mcts,second,18,no_moves,16048398704336516961,1
isolation.hard.mcts-random.t17,isolation,hard,0.02,50000,200000,mcts,random,first,9,no_moves,11225765145309433393,1
isolation.hard.heuristic-alpha_beta.t17,isolation,hard,0.02,50000,200000,heuristic,alpha_beta,second,14,no_moves,6739213216685373090,1
isolation.hard.alpha_beta-heuristic.t17,isolation,hard,0.02,50000,200000,alpha_beta,heuristic,first,9,no_moves,10265319604230456004,1
isolation.hard.heuristic-mcts.t17,isolation,hard,0.02,50000,200000,heuristic,mcts,first,19,no_moves,15641741801480140313,1
isolation.hard.mcts-heuristic.t17,isolation,hard,0.02,50000,200000,mcts,heuristic,first,17,no_moves,17803789425792690211,1
isolation.hard.alpha_beta-mcts.t17,isolation,hard,0.02,50000,200000,alpha_beta,mcts,first,13,no_moves,3617923654816796779,1
isolation.hard.mcts-alpha_beta.t17,isolation,hard,0.02,50000,200000,mcts,alpha_beta,second,8,no_moves,8713241936847948490,1
uttt.easy.random-heuristic.t17,uttt,easy,2.0,50000,200000,random,heuristic,second,36,line,4254845471276866570,1
uttt.easy.heuristic-random.t17,uttt,easy,2.0,50000,200000,heuristic,random,first,39,line,11741146582230108219,1
uttt.easy.random-alpha_beta.t17,uttt,easy,2.0,50000,200000,random,alpha_beta,second,40,line,13902996691968462907,1
uttt.easy.alpha_beta-random.t17,uttt,easy,2.0,50000,200000,alpha_beta,random,first,39,line,9296174394557846184,1
uttt.easy.random-mcts.t17,uttt,easy,2.0,50000,200000,random,mcts,second,28,line,10219378365758602640,1
uttt.easy.mcts-random.t17,uttt,easy,2.0,50000,200000,mcts,random,first,37,line,18150000643806371579,1
uttt.easy.heuristic-alpha_beta.t17,uttt,easy,2.0,50000,200000,heuristic,alpha_beta,second,32,line,5435215916335553766,1
uttt.easy.alpha_beta-heuristic.t17,uttt,easy,2.0,50000,200000,alpha_beta,heuristic,first,31,line,9362560339436693664,1
uttt.easy.heuristic-mcts.t17,uttt,easy,2.0,50000,200000,heuristic,mcts,second,50,line,9608996144633567087,1
uttt.easy.mcts-heuristic.t17,uttt,easy,2.0,50000,200000,mcts,heuristic,first,27,line,2543579153539139848,1
uttt.easy.alpha_beta-mcts.t17,uttt,easy,2.0,50000,200000,alpha_beta,mcts,draw,63,early_draw,7005217284682787598,1
uttt.easy.mcts-alpha_beta.t17,uttt,easy,2.0,50000,200000,mcts,alpha_beta,second,54,line,9809670914016019484,1
uttt.main.random-heuristic.t17,uttt,main,0.5,50000,200000,random,heuristic,second,44,line,14544851339911654112,1
uttt.main.heuristic-random.t17,uttt,main,0.5,50000,200000,heuristic,random,first,33,line,1830893167829219376,1
uttt.main.random-alpha_beta.t17,uttt,main,0.5,50000,200000,random,alpha_beta,second,50,line,2827394746852556401,1
uttt.main.alpha_beta-random.t17,uttt,main,0.5,50000,200000,alpha_beta,random,first,31,line,2226880411585234822,1
uttt.main.random-mcts.t17,uttt,main,0.5,50000,200000,random,mcts,second,36,line,16352690193397095522,1
uttt.main.mcts-random.t17,uttt,main,0.5,50000,200000,mcts,random,first,33,line,6356727568512837047,1
uttt.main.heuristic-alpha_beta.t17,uttt,main,0.5,50000,200000,heuristic,alpha_beta,second,38,line,9757494910728291312,1
uttt.main.alpha_beta-heuristic.t17,uttt,main,0.5,50000,200000,alpha_beta,heuristic,first,43,line,10011991523399044074,1
uttt.main.heuristic-mcts.t17,uttt,main,0.5,50000,200000,heuristic,mcts,second,38,line,12688517374372784695,1
uttt.main.mcts-heuristic.t17,uttt,main,0.5,50000,200000,mcts,heuristic,first,35,line,15150687865502580978,1
uttt.main.alpha_beta-mcts.t17,uttt,main,0.5,50000,200000,alpha_beta,mcts,draw,50,early_draw,11860770501025762760,1
uttt.main.mcts-alpha_beta.t17,uttt,main,0.5,50000,200000,mcts,alpha_beta,first,51,line,8487706337475274649,1
uttt.hard.random-heuristic.t17,uttt,hard,0.1,50000,200000,random,heuristic,second,40,line,4584166636296086549,1
uttt.hard.heuristic-random.t17,uttt,hard,0.1,50000,200000,heuristic,random,first,35,line,8517983874530571751,1
uttt.hard.random-alpha_beta.t17,uttt,hard,0.1,50000,200000,random,alpha_beta,second,46,line,17525481615638418658,1
uttt.hard.alpha_beta-random.t17,uttt,hard,0.1,50000,200000,alpha_beta,random,first,37,line,14994934346322797636,1
uttt.hard.random-mcts.t17,uttt,hard,0.1,50000,200000,random,mcts,second,34,line,11526032854342643384,1
uttt.hard.mcts-random.t17,uttt,hard,0.1,50000,200000,mcts,random,first,33,line,8093318798993557492,1
uttt.hard.heuristic-alpha_beta.t17,uttt,hard,0.1,50000,200000,heuristic,alpha_beta,second,40,line,12396616700065423591,1
uttt.hard.alpha_beta-heuristic.t17,uttt,hard,0.1,50000,200000,alpha_beta,heuristic,first,33,line,5079616055756606088,1
uttt.hard.heuristic-mcts.t17,uttt,hard,0.1,50000,200000,heuristic,mcts,second,30,line,8588227997051288651,1
uttt.hard.mcts-heuristic.t17,uttt,hard,0.1,50000,200000,mcts,heuristic,first,37,line,11506595811701362648,1
uttt.hard.alpha_beta-mcts.t17,uttt,hard,0.1,50000,200000,alpha_beta,mcts,second,50,line,13969486140547994866,1
uttt.hard.mcts-alpha_beta.t17,uttt,hard,0.1,50000,200000,mcts,alpha_beta,second,50,line,14720786742723276788,1
ataxx.easy.random-heuristic.t17,ataxx,easy,2.0,50000,200000,random,heuristic,second,12,eliminated,14970429660405089578,1
ataxx.easy.heuristic-random.t17,ataxx,easy,2.0,50000,200000,heuristic,random,first,9,eliminated,6187252624153415372,1
ataxx.easy.random-alpha_beta.t17,ataxx,easy,2.0,50000,200000,random,alpha_beta,second,12,eliminated,8180812588393412673,1
ataxx.easy.alpha_beta-random.t17,ataxx,easy,2.0,50000,200000,alpha_beta,random,first,7,eliminated,17019488948683729177,1
ataxx.easy.random-mcts.t17,ataxx,easy,2.0,50000,200000,random,mcts,second,12,eliminated,1074024682726192998,1
ataxx.easy.mcts-random.t17,ataxx,easy,2.0,50000,200000,mcts,random,first,9,eliminated,7039927859751488287,1
ataxx.easy.heuristic-alpha_beta.t17,ataxx,easy,2.0,50000,200000,heuristic,alpha_beta,second,68,board_full,5376295580933940272,1
ataxx.easy.alpha_beta-heuristic.t17,ataxx,easy,2.0,50000,200000,alpha_beta,heuristic,first,17,eliminated,4364215900919821291,1
ataxx.easy.heuristic-mcts.t17,ataxx,easy,2.0,50000,200000,heuristic,mcts,second,80,board_full,3725099824435442901,1
ataxx.easy.mcts-heuristic.t17,ataxx,easy,2.0,50000,200000,mcts,heuristic,second,84,board_full,18277107552076035510,1
ataxx.easy.alpha_beta-mcts.t17,ataxx,easy,2.0,50000,200000,alpha_beta,mcts,first,73,board_full,817815023485252225,1
ataxx.easy.mcts-alpha_beta.t17,ataxx,easy,2.0,50000,200000,mcts,alpha_beta,second,86,board_full,7978093378451518498,1
ataxx.main.random-heuristic.t17,ataxx,main,0.5,50000,200000,random,heuristic,second,6,eliminated,10586694728657277465,1
ataxx.main.heuristic-random.t17,ataxx,main,0.5,50000,200000,heuristic,random,first,19,eliminated,7363693557423338547,1
ataxx.main.random-alpha_beta.t17,ataxx,main,0.5,50000,200000,random,alpha_beta,second,10,eliminated,5211210693714247320,1
ataxx.main.alpha_beta-random.t17,ataxx,main,0.5,50000,200000,alpha_beta,random,first,17,eliminated,14297757427763780413,1
ataxx.main.random-mcts.t17,ataxx,main,0.5,50000,200000,random,mcts,second,22,eliminated,11376464644346986829,1
ataxx.main.mcts-random.t17,ataxx,main,0.5,50000,200000,mcts,random,first,11,eliminated,1943971034715632163,1
ataxx.main.heuristic-alpha_beta.t17,ataxx,main,0.5,50000,200000,heuristic,alpha_beta,second,72,board_full,14144962174209274595,1
ataxx.main.alpha_beta-heuristic.t17,ataxx,main,0.5,50000,200000,alpha_beta,heuristic,first,72,board_full,4019552724371744262,1
ataxx.main.heuristic-mcts.t17,ataxx,main,0.5,50000,200000,heuristic,mcts,first,83,board_full,9934385268164730309,1
ataxx.main.mcts-heuristic.t17,ataxx,main,0.5,50000,200000,mcts,heuristic,first,95,board_full,4665649228919660059,1
ataxx.main.alpha_beta-mcts.t17,ataxx,main,0.5,50000,200000,alpha_beta,mcts,first,87,board_full,10523086706174066591,1
ataxx.main.mcts-alpha_beta.t17,ataxx,main,0.5,50000,200000,mcts,alpha_beta,second,78,board_full,12982381619908000257,1
ataxx.hard.random-heuristic.t17,ataxx,hard,0.1,50000,200000,random,heuristic,second,14,eliminated,18083851830130762179,1
ataxx.hard.heuristic-random.t17,ataxx,hard,0.1,50000,200000,heuristic,random,first,9,eliminated,9861526251151974647,1
ataxx.hard.random-alpha_beta.t17,ataxx,hard,0.1,50000,200000,random,alpha_beta,second,10,eliminated,3690830107276687326,1
ataxx.hard.alpha_beta-random.t17,ataxx,hard,0.1,50000,200000,alpha_beta,random,first,9,eliminated,16212887916013787554,1
ataxx.hard.random-mcts.t17,ataxx,hard,0.1,50000,200000,random,mcts,second,6,eliminated,417102757510992476,1
ataxx.hard.mcts-random.t17,ataxx,hard,0.1,50000,200000,mcts,random,first,13,eliminated,5870630845545634268,1
ataxx.hard.heuristic-alpha_beta.t17,ataxx,hard,0.1,50000,200000,heuristic,alpha_beta,second,84,board_full,13510521483447163991,1
ataxx.hard.alpha_beta-heuristic.t17,ataxx,hard,0.1,50000,200000,alpha_beta,heuristic,first,83,board_full,702608111655329619,1
ataxx.hard.heuristic-mcts.t17,ataxx,hard,0.1,50000,200000,heuristic,mcts,first,19,eliminated,8766476962387818820,1
ataxx.hard.mcts-heuristic.t17,ataxx,hard,0.1,50000,200000,mcts,heuristic,second,80,board_full,3756408090513507747,1
ataxx.hard.alpha_beta-mcts.t17,ataxx,hard,0.1,50000,200000,alpha_beta,mcts,first,19,eliminated,10230776700935192814,1
ataxx.hard.mcts-alpha_beta.t17,ataxx,hard,0.1,50000,200000,mcts,alpha_beta,second,12,eliminated,12779291396770843274,1
isolation.easy.random-heuristic.t18,isolation,easy,0.5,50000,200000,random,heuristic,first,19,no_moves,5357712843267497425,1
isolation.easy.heuristic-random.t18,isolation,easy,0.5,50000,200000,heuristic,random,second,16,no_moves,9796063794706718157,1
isolation.easy.random-alpha_beta.t18,isolation,easy,0.5,50000,200000,random,alpha_beta,second,12,no_moves,15894810857783621005,1
isolation.easy.alpha_beta-random.t18,isolation,easy,0.5,50000,200000,alpha_beta,random,first,9,no_moves,13667548455651223069,1
isolation.easy.random-mcts.t18,isolation,easy,0.5,50000,200000,random,mcts,second,16,no_moves,15442994989983151759,1
isolation.easy.mcts-random.t18,isolation,easy,0.5,50000,200000,mcts,random,first,15,no_moves,11123369662671951346,1
isolation.easy.heuristic-alpha_beta.t18,isolation,easy,0.5,50000,200000,heuristic,alpha_beta,second,16,no_moves,2033201234732702120,1
isolation.easy.alpha_beta-heuristic.t18,isolation,easy,0.5,50000,200000,alpha_beta,heuristic,first,9,no_moves,15235427947833745964,1
isolation.easy.heuristic-mcts.t18,isolation,easy,0.5,50000,200000,heuristic,mcts,second,14,no_moves,1270971332879711178,1
isolation.easy.mcts-heuristic.t18,isolation,easy,0.5,50000,200000,mcts,heuristic,first,19,no_moves,4199434521819320577,1
isolation.easy.alpha_beta-mcts.t18,isolation,easy,0.5,50000,200000,alpha_beta,mcts,first,13,no_moves,27786331721515802,1
isolation.easy.mcts-alpha_beta.t18,isolation,easy,0.5,50000,200000,mcts,alpha_beta,first,21,no_moves,12607355702534281070,1
isolation.main.random-heuristic.t18,isolation,main,0.1,50000,200000,random,heuristic,second,16,no_moves,5043730960419116674,1
isolation.main.heuristic-random.t18,isolation,main,0.1,50000,200000,heuristic,random,first,19,no_moves,6454186721439468881,1
isolation.main.random-alpha_beta.t18,isolation,main,0.1,50000,200000,random,alpha_beta,second,12,no_moves,2628451983338476497,1
isolation.main.alpha_beta-random.t18,isolation,main,0.1,50000,200000,alpha_beta,random,first,11,no_moves,16003113619260156400,1
isolation.main.random-mcts.t18,isolation,main,0.1,50000,200000,random,mcts,second,18,no_moves,15527344473258968319,1
isolation.main.mcts-random.t18,isolation,main,0.1,50000,200000,mcts,random,first,11,no_moves,1425895587609114115,1
