game_id,ply,agent,side,tag,elapsed_s,nodes,simulations,depth,move,legal_move_count,tt_lookups,tt_hits,tt_size,mcts_tree_nodes,mcts_reused_nodes
ataxx.easy.mcts-alpha_beta.t15,35,alpha_beta,1,memory-limited,2.000067,93435,,4,c4,91,10243,1437,200000,,
ataxx.easy.mcts-alpha_beta.t15,36,mcts,0,time-limited,2.000026,,8924,,c3,17,,,,8921,4
ataxx.easy.mcts-alpha_beta.t15,37,alpha_beta,1,memory-limited,2.000245,102155,,4,e1d3,83,10028,250,200000,,
ataxx.easy.mcts-alpha_beta.t15,38,mcts,0,time-limited,2.000024,,8829,,b4c2,18,,,,8836,7
ataxx.easy.mcts-alpha_beta.t15,39,alpha_beta,1,memory-limited,2.000279,101931,,4,b4,90,11935,0,200000,,
ataxx.easy.mcts-alpha_beta.t15,40,mcts,0,time-limited,2.000039,,9146,,c2e1,21,,,,9137,6
ataxx.easy.mcts-alpha_beta.t15,41,alpha_beta,1,memory-limited,2.000189,97003,,4,e3,83,10957,0,200000,,
ataxx.easy.mcts-alpha_beta.t15,42,mcts,0,time-limited,2.000045,,8449,,c2,19,,,,8455,6
ataxx.easy.mcts-alpha_beta.t15,43,alpha_beta,1,memory-limited,2.000461,89931,,4,d2,80,7817,0,200000,,
ataxx.easy.mcts-alpha_beta.t15,44,mcts,0,time-limited,2.000029,,8157,,b3c1,11,,,,8163,6
ataxx.easy.mcts-alpha_beta.t15,45,alpha_beta,1,memory-limited,2.000280,93563,,4,b3,91,11815,0,200000,,
ataxx.easy.mcts-alpha_beta.t15,46,mcts,0,time-limited,2.000024,,8402,,b1,9,,,,8411,9
ataxx.easy.mcts-alpha_beta.t15,47,alpha_beta,1,memory-limited,2.000315,93899,,4,d1,82,9001,0,200000,,
ataxx.easy.mcts-alpha_beta.t15,48,mcts,0,time-limited,2.000032,,9047,,f1f3,2,,,,9061,14
ataxx.easy.mcts-alpha_beta.t15,49,alpha_beta,1,memory-limited,2.000223,92859,,4,f1,60,8112,0,200000,,
ataxx.easy.mcts-alpha_beta.t15,50,mcts,0,time-limited,2.000026,,8213,,e3g3,12,,,,8298,85
ataxx.easy.mcts-alpha_beta.t15,51,alpha_beta,1,memory-limited,2.000041,94267,,4,e3,68,11056,0,200000,,
ataxx.easy.mcts-alpha_beta.t15,52,mcts,0,time-limited,2.000024,,8304,,g2e4,9,,,,8315,11
ataxx.easy.mcts-alpha_beta.t15,53,alpha_beta,1,memory-limited,2.000098,89083,,4,d6f4,40,9109,0,200000,,
ataxx.easy.mcts-alpha_beta.t15,54,mcts,0,time-limited,2.000042,,8263,,d3e5,14,,,,8289,26
ataxx.easy.mcts-alpha_beta.t15,55,alpha_beta,1,memory-limited,2.000304,87979,,4,f1d3,50,10144,0,200000,,
ataxx.easy.mcts-alpha_beta.t15,56,mcts,0,time-limited,2.000040,,8378,,f4g2,22,,,,8391,13
ataxx.easy.mcts-alpha_beta.t15,57,alpha_beta,1,memory-limited,2.000153,89995,,4,f1,51,7801,0,200000,,
ataxx.easy.mcts-alpha_beta.t15,58,mcts,0,time-limited,2.000026,,7409,,d5f4,22,,,,7417,8
ataxx.easy.mcts-alpha_beta.t15,59,alpha_beta,1,memory-limited,2.000106,90443,,4,d5,42,7895,0,200000,,
ataxx.easy.mcts-alpha_beta.t15,60,mcts,0,time-limited,2.000038,,8148,,e3g4,14,,,,8157,9
ataxx.easy.mcts-alpha_beta.t15,61,alpha_beta,1,memory-limited,2.000167,92347,,4,e3,60,8292,0,200000,,
ataxx.easy.mcts-alpha_beta.t15,62,mcts,0,time-limited,2.000045,,8761,,g3f5,7,,,,8772,11
ataxx.easy.mcts-alpha_beta.t15,63,alpha_beta,1,memory-limited,2.000395,88954,,5,g3,40,8650,0,200000,,
ataxx.easy.mcts-alpha_beta.t15,64,mcts,0,time-limited,2.000045,,7978,,e4d6,19,,,,8014,36
ataxx.easy.mcts-alpha_beta.t15,65,alpha_beta,1,memory-limited,2.000262,89818,,5,e4,32,13173,0,200000,,
ataxx.easy.mcts-alpha_beta.t15,66,mcts,0,time-limited,2.000037,,8410,,c7e6,12,,,,8424,14
ataxx.easy.mcts-alpha_beta.t15,67,alpha_beta,1,memory-limited,2.000076,84441,,6,f6,25,26479,0,200000,,
ataxx.easy.mcts-alpha_beta.t15,68,mcts,0,time-limited,2.000026,,8765,,d5c7,12,,,,8797,32
ataxx.easy.mcts-alpha_beta.t15,69,alpha_beta,1,memory-limited,2.000277,88122,,5,d5,37,29840,0,200000,,
ataxx.easy.mcts-alpha_beta.t15,70,mcts,0,time-limited,2.000037,,8954,,b6d7,4,,,,8977,23
ataxx.easy.mcts-alpha_beta.t15,71,alpha_beta,1,memory-limited,2.000150,90649,,6,b6,28,30327,0,200000,,
